"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000144674",4629.61050434326,0.539923958741987,0.0491877639105559,10.9767941418072,4.94150090377039e-28,4.12526807063975e-27,"GOLGA4","2803","golgin A4"
"ENSG00000100629",93.2285978784827,-2.26353691879815,0.206258518919328,-10.9742711751143,5.081396980082e-28,4.23939162622168e-27,"CEP128","145508","centrosomal protein 128"
"ENSG00000169756",2709.18216589196,0.636984912781375,0.0580653833428661,10.9701318773716,5.31947524466266e-28,4.43523353418766e-27,"LIMS1","3987","LIM zinc finger domain containing 1"
"ENSG00000116161",796.6905056116,-0.75950019837579,0.0692417426985514,-10.968819801118,5.39722617570565e-28,4.49723701792487e-27,"CACYBP","27101","calcyclin binding protein"
"ENSG00000091436",2934.40717694714,-0.63069480095704,0.0575146895421203,-10.9658037968745,5.58024797525459e-28,4.64682467757564e-27,"MAP3K20","51776","mitogen-activated protein kinase kinase kinase 20"
"ENSG00000006715",1384.90807087443,0.629750673303031,0.0574414661600786,10.9633460877902,5.73393205625905e-28,4.77180987288425e-27,"VPS41","27072","VPS41 subunit of HOPS complex"
"ENSG00000121039",1041.8223943275,0.693723736541363,0.0633389691867905,10.9525580451985,6.45971443838615e-28,5.37244378025328e-27,"RDH10","157506","retinol dehydrogenase 10"
"ENSG00000183530",1074.11069533647,0.717656487037289,0.0655294577922401,10.9516622175115,6.52392899129519e-28,5.42245462217664e-27,"PRR14L","253143","proline rich 14 like"
"ENSG00000142798",10291.3236902459,-0.515940089296676,0.047117852618871,-10.9499915768665,6.64537956598289e-28,5.51994567826046e-27,"HSPG2","3339","heparan sulfate proteoglycan 2"
"ENSG00000130830",420.011881735684,-1.01599510196279,0.0928287848833803,-10.9448281935304,7.03509769068881e-28,5.84001047048304e-27,"MPP1","4354","MAGUK p55 scaffold protein 1"
"ENSG00000130508",35212.1752383108,0.455568485405789,0.0416402339141382,10.9405842038536,7.37233088967315e-28,6.11613359629224e-27,"PXDN","7837","peroxidasin"
"ENSG00000242372",1193.6489692779,-0.663101723807461,0.0606104434286811,-10.9403872715057,7.38836281927418e-28,6.12560767575528e-27,"EIF6","3692","eukaryotic translation initiation factor 6"
"ENSG00000163697",800.693292239566,-0.822177081202752,0.075179212726454,-10.9362289306529,7.73507702907721e-28,6.40906382409254e-27,"APBB2","323","amyloid beta precursor protein binding family B member 2"
"ENSG00000100227",1121.45158379975,-0.688363495149974,0.062948770495103,-10.9352969047032,7.81497461399294e-28,6.47122773211061e-27,"POLDIP3","84271","DNA polymerase delta interacting protein 3"
"ENSG00000100426",853.831915028107,0.762075349041102,0.0696976560045358,10.9340169056978,7.92603763855573e-28,6.55910479223036e-27,"ZBED4","9889","zinc finger BED-type containing 4"
"ENSG00000163453",5141.57268009667,0.497167230150678,0.0454923283504147,10.92859495608,8.41411170536363e-28,6.95866946890658e-27,"IGFBP7","3490","insulin like growth factor binding protein 7"
"ENSG00000173473",3199.3530357974,0.523801904265141,0.0479307446866673,10.9283072418202,8.44082823613476e-28,6.97642069896341e-27,"SMARCC1","6599","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
"ENSG00000137713",551.42580220963,-0.949121681590903,0.0868522223341405,-10.9280068613491,8.46881070084205e-28,6.99519550550896e-27,"PPP2R1B","5519","protein phosphatase 2 scaffold subunit Abeta"
"ENSG00000070814",1018.92277167336,-0.702756202616352,0.0643520615593471,-10.9204924533498,9.19956450902555e-28,7.59407183398865e-27,"TCOF1","6949","treacle ribosome biogenesis factor 1"
"ENSG00000165355",475.670312592865,1.02033230894672,0.0934536556551169,10.9180566751949,9.44960134476065e-28,7.79562764354727e-27,"FBXO33","254170","F-box protein 33"
"ENSG00000158186",1000.04833342658,-0.688350187178067,0.0630922041569895,-10.9102256986501,1.03000306967528e-27,8.49193095681379e-27,"MRAS","22808","muscle RAS oncogene homolog"
"ENSG00000204634",105.628668318824,2.11334067368277,0.193717372805875,10.909401893451,1.03937922479939e-27,8.56391740929625e-27,"TBC1D8","11138","TBC1 domain family member 8"
"ENSG00000198728",1351.85372845941,0.629979610765698,0.0577501867115466,10.9087025798263,1.04740487149459e-27,8.62469405033551e-27,"LDB1","8861","LIM domain binding 1"
"ENSG00000175634",434.641423632217,-0.98472677202539,0.0902778547630412,-10.907733403835,1.05862929231836e-27,8.71171887272144e-27,"RPS6KB2","6199","ribosomal protein S6 kinase B2"
"ENSG00000206052",167.895681110304,1.62442380886011,0.149013375209829,10.9011946516393,1.13753824441417e-27,9.35528356799315e-27,"DOK6","220164","docking protein 6"
"ENSG00000198795",676.616786714104,0.84128721762055,0.077184620152888,10.8996742609359,1.15670637781881e-27,9.50703843452314e-27,"ZNF521","25925","zinc finger protein 521"
"ENSG00000204231",555.331099313125,-0.893285355471341,0.0820113581019969,-10.8922151290358,1.25548811051514e-27,1.03125498354126e-26,"RXRB","6257","retinoid X receptor beta"
"ENSG00000156273",2087.54436516671,0.635126060786523,0.0583216157240667,10.8900628506497,1.28551524954658e-27,1.05526659731012e-26,"BACH1","571","BTB domain and CNC homolog 1"
"ENSG00000204899",297.991073598844,-1.28939059739549,0.118477711699703,-10.8829802576168,1.38944509243626e-27,1.13987706718582e-26,"MZT1","440145","mitotic spindle organizing protein 1"
"ENSG00000131459",1047.4213735041,0.824428383184421,0.0757651940784702,10.8813604084556,1.41436174734628e-27,1.15960202026255e-26,"GFPT2","9945","glutamine-fructose-6-phosphate transaminase 2"
"ENSG00000177084",491.635239107259,-0.950479230358432,0.0873602176445502,-10.8800007141205,1.43561841001076e-27,1.17630374594466e-26,"POLE","5426","DNA polymerase epsilon, catalytic subunit"
"ENSG00000104728",987.979476316701,-0.708876643389485,0.0651545919751806,-10.8799183894747,1.43691554958778e-27,1.17664071082767e-26,"ARHGEF10","9639","Rho guanine nucleotide exchange factor 10"
"ENSG00000139618",103.443849449802,-2.12274173620893,0.195167026134748,-10.8765388203606,1.49118065676725e-27,1.2203241825744e-26,"BRCA2","675","BRCA2 DNA repair associated"
"ENSG00000158008",82.7351085587211,-2.48817122897689,0.228871979038526,-10.8714541615339,1.57667588336794e-27,1.28949563318306e-26,"EXTL1","2134","exostosin like glycosyltransferase 1"
"ENSG00000118965",295.063522198441,1.19321444499939,0.109805964082544,10.8665722756409,1.66333046592443e-27,1.3595295537482e-26,"WDR35","57539","WD repeat domain 35"
"ENSG00000118873",896.126974797837,-0.76394538028571,0.0703943814385629,-10.8523629965049,1.94335190588289e-27,1.58742927514985e-26,"RAB3GAP2","25782","RAB3 GTPase activating non-catalytic protein subunit 2"
"ENSG00000117395",1012.69860035586,-0.748706052423583,0.0689970139706628,-10.8512819517368,1.96647690604234e-27,1.60533166970217e-26,"EBNA1BP2","10969","EBNA1 binding protein 2"
"ENSG00000112659",386.649132169802,1.09187191794542,0.100633939678951,10.849937122891,1.9956258312831e-27,1.62812667635763e-26,"CUL9","23113","cullin 9"
"ENSG00000240849",855.120293766336,0.749728581537687,0.0691202924754459,10.8467217757219,2.06706639577487e-27,1.68537605087058e-26,"PEDS1","387521","plasmanylethanolamine desaturase 1"
"ENSG00000162645",89.9913078872337,-2.3227337660421,0.214151909829514,-10.8461968323851,2.07896835262923e-27,1.69404034721604e-26,"GBP2","2634","guanylate binding protein 2"
"ENSG00000114127",1088.59170571758,0.709606811852201,0.065426780509787,10.8458158314248,2.0876492664718e-27,1.7000709722427e-26,"XRN1","54464","5'-3' exoribonuclease 1"
"ENSG00000174371",83.3010613307275,-2.5032133563917,0.230833156958743,-10.8442538731085,2.12361504551079e-27,1.72829994083789e-26,"EXO1","9156","exonuclease 1"
"ENSG00000145391",2705.05819889218,-0.557064257334118,0.0513730305007169,-10.8435155937772,2.14082792173726e-27,1.74124166910681e-26,"SETD7","80854","SET domain containing 7, histone lysine methyltransferase"
"ENSG00000174953",1165.16541165463,0.671581923043679,0.0619795696534571,10.8355370454919,2.33590723046503e-27,1.89874662393124e-26,"DHX36","170506","DEAH-box helicase 36"
"ENSG00000114650",1494.63098843824,0.664666185738985,0.0613700752752687,10.8304606562351,2.46910023920516e-27,2.00578528300446e-26,"SCAP","22937","SREBF chaperone"
"ENSG00000084234",7095.13317465633,0.428571366831017,0.0395728224345499,10.8299418758881,2.48312890820778e-27,2.0159485427149e-26,"APLP2","334","amyloid beta precursor like protein 2"
"ENSG00000213626",2217.24066575268,-2.41398326460871,0.222956000862609,-10.8271733224003,2.55934239395911e-27,2.07655379820189e-26,"LBH","81606","LBH regulator of WNT signaling pathway"
"ENSG00000196739",638.537719989092,0.849791039682637,0.0785197802810861,10.8226364954225,2.68927949736675e-27,2.1806477584875e-26,"COL27A1","85301","collagen type XXVII alpha 1 chain"
"ENSG00000182957",589.909305089303,0.896109583758787,0.0828239069130834,10.8194556035515,2.78426249651611e-27,2.25628886386375e-26,"SPATA13","221178","spermatogenesis associated 13"
"ENSG00000177731",3150.46146774398,-0.545181754974089,0.0503922148413208,-10.8187694605368,2.80518324145561e-27,2.27185633006179e-26,"FLII","2314","FLII actin remodeling protein"
"ENSG00000180304",1751.07569995247,0.574108301642529,0.0530877339560979,10.8143305215721,2.94434540714916e-27,2.38310759888819e-26,"OAZ2","4947","ornithine decarboxylase antizyme 2"
"ENSG00000130985",8363.22978861498,-0.442178891510169,0.0408957950995118,-10.8123314495834,3.00923225995179e-27,2.43414268432885e-26,"UBA1","7317","ubiquitin like modifier activating enzyme 1"
"ENSG00000106460",1306.93557949784,0.675923472241921,0.0625220339403419,10.8109642256182,3.05442484762708e-27,2.46919481595757e-26,"TMEM106B","54664","transmembrane protein 106B"
"ENSG00000170485",301.184944079193,-1.19291944351661,0.110351027637588,-10.8102250523155,3.0791373107492e-27,2.48765825799093e-26,"NPAS2","4862","neuronal PAS domain protein 2"
"ENSG00000176438",258.452696649902,-1.31743531034133,0.12188858511062,-10.8085208237153,3.1368721675375e-27,2.53276207472542e-26,"SYNE3","161176","spectrin repeat containing nuclear envelope family member 3"
"ENSG00000135905",1515.49983709184,-0.633914294408007,0.0586576740498656,-10.8070138251494,3.18881895180752e-27,2.57314054179268e-26,"DOCK10","55619","dedicator of cytokinesis 10"
"ENSG00000141560",250.601570453375,-1.2788579142881,0.11835275369876,-10.8054766308449,3.24268543588637e-27,2.61501809104085e-26,"FN3KRP","79672","fructosamine 3 kinase related protein"
"ENSG00000196968",593.157551901086,0.947319469728561,0.0876925867067558,10.8027315113466,3.3411340485075e-27,2.69277563302649e-26,"FUT11","170384","fucosyltransferase 11"
"ENSG00000162981",79.2791589935576,2.59688095594521,0.240680543803336,10.7897419330545,3.84868754971114e-27,3.09995561159875e-26,"LRATD1","151354","LRAT domain containing 1"
"ENSG00000177125",244.151893915776,1.38270569705821,0.128154171691113,10.7893927978476,3.86333591519391e-27,3.10986834094579e-26,"ZBTB34","403341","zinc finger and BTB domain containing 34"
"ENSG00000166167",930.994237923419,0.771952492764404,0.0715709314164335,10.7858382933823,4.01565201668994e-27,3.23052029592221e-26,"BTRC","8945","beta-transducin repeat containing E3 ubiquitin protein ligase"
"ENSG00000158615",1167.9448212662,0.712130549414912,0.0660514666171502,10.7814494648936,4.21195776011755e-27,3.38639364224463e-26,"PPP1R15B","84919","protein phosphatase 1 regulatory subunit 15B"
"ENSG00000086015",957.433372956381,-0.702818996580995,0.065204312902743,-10.7787194633781,4.33883672154936e-27,3.48629336573615e-26,"MAST2","23139","microtubule associated serine/threonine kinase 2"
"ENSG00000167600",455.233179031401,2.13163847206595,0.197927055667795,10.7698185317511,4.77942276951893e-27,3.83798628928358e-26,"CYP2S1","29785","cytochrome P450 family 2 subfamily S member 1"
"ENSG00000244694",157.58777654985,1.621306448227,0.15061638207928,10.7644761203572,5.06487913612326e-27,4.06475677860961e-26,"PTCHD4","442213","patched domain containing 4"
"ENSG00000188290",108.922127976716,2.0562855284923,0.191071389273181,10.7618703999287,5.21017883930844e-27,4.17884029853228e-26,"HES4","57801","hes family bHLH transcription factor 4"
"ENSG00000151151",227.364579269686,1.48149992517391,0.13769669609019,10.7591537577891,5.36606530630985e-27,4.30127214232996e-26,"IPMK","253430","inositol polyphosphate multikinase"
"ENSG00000105605",176.603546511206,1.53672099965571,0.142852167939226,10.7574216186168,5.46786434608015e-27,4.38022763839786e-26,"CACNG7","59284","calcium voltage-gated channel auxiliary subunit gamma 7"
"ENSG00000060982",6282.54232396206,-1.22138558562976,0.113550203821488,-10.756348685643,5.53187941886553e-27,4.42883800128824e-26,"BCAT1","586","branched chain amino acid transaminase 1"
"ENSG00000007384",1438.02344582165,0.776552298365077,0.0722010051636202,10.7554222632396,5.58775062216749e-27,4.47087372070052e-26,"RHBDF1","64285","rhomboid 5 homolog 1"
"ENSG00000172893",1420.75492388648,0.72717163705441,0.0676280033781393,10.7525226345728,5.76626466849642e-27,4.61092879752977e-26,"DHCR7","1717","7-dehydrocholesterol reductase"
"ENSG00000089876",596.083525865932,0.929609683706496,0.0864575054623082,10.7522149608141,5.78553513993839e-27,4.62355461664631e-26,"DHX32","55760","DEAH-box helicase 32 (putative)"
"ENSG00000160691",8957.31789257542,0.415470609998142,0.0386725960625984,10.7432821247798,6.37373772782019e-27,5.09055829831075e-26,"SHC1","6464","SHC adaptor protein 1"
"ENSG00000273749",2972.98725802936,-0.506436330958554,0.0471786885333176,-10.7344300297985,7.01505135759091e-27,5.59939375790399e-26,"CYFIP1","23191","cytoplasmic FMR1 interacting protein 1"
"ENSG00000165629",1792.55111180845,-0.637278892803312,0.0593801264930285,-10.7321915671252,7.18711062183494e-27,5.73328548223494e-26,"ATP5F1C","509","ATP synthase F1 subunit gamma"
"ENSG00000108468",1374.53546102153,-0.631181509884753,0.0588320403868622,-10.7285333932716,7.47734662585659e-27,5.96123156570391e-26,"CBX1","10951","chromobox 1"
"ENSG00000047249",1154.69609343944,0.663420642245743,0.0618693385988911,10.7229308938763,7.9445212482195e-27,6.32988189675174e-26,"ATP6V1H","51606","ATPase H+ transporting V1 subunit H"
"ENSG00000164087",120.649607655748,-2.01458138323405,0.187881711662611,-10.7226050125184,7.97256899995898e-27,6.34842095068676e-26,"POC1A","25886","POC1 centriolar protein A"
"ENSG00000077152",131.258169667848,-1.77604621843495,0.165677918524073,-10.7198728367467,8.21161543853786e-27,6.5348517827837e-26,"UBE2T","29089","ubiquitin conjugating enzyme E2 T"
"ENSG00000100441",1062.79082131638,0.729748673738724,0.0680857767006207,10.7180781229462,8.3724939256902e-27,6.65889007910283e-26,"KHNYN","23351","KH and NYN domain containing"
"ENSG00000063046",5787.59511560059,0.466407952893052,0.0435350543429897,10.7133885539333,8.80777007368282e-27,7.00088582397697e-26,"EIF4B","1975","eukaryotic translation initiation factor 4B"
"ENSG00000106628",1003.46799836619,-0.682078853716516,0.0636961664973785,-10.7083187454395,9.30360250957002e-27,7.39057706531753e-26,"POLD2","5425","DNA polymerase delta 2, accessory subunit"
"ENSG00000023516",1820.47744036681,0.604158628065413,0.0564510027916696,10.7023542220328,9.92246870598529e-27,7.877479339683e-26,"AKAP11","11215","A-kinase anchoring protein 11"
"ENSG00000117868",1338.09129952763,-0.668990814804463,0.0625132328656533,-10.7015872342131,1.00049553055092e-26,7.93822081050022e-26,"ESYT2","57488","extended synaptotagmin 2"
"ENSG00000175727",937.495716845279,-0.783296405659111,0.0732612548935932,-10.6918234856445,1.1116360298834e-26,8.81477596949928e-26,"MLXIP","22877","MLX interacting protein"
"ENSG00000162302",774.770752342381,-0.790255530602379,0.0739936826801663,-10.6800405383013,1.26216531150651e-26,1.00024341691107e-25,"RPS6KA4","8986","ribosomal protein S6 kinase A4"
"ENSG00000107036",1694.10569986295,0.579189678057,0.0542567402329815,10.6749811280576,1.3328460235599e-26,1.0556267671391e-25,"RIC1","57589","RIC1 homolog, RAB6A GEF complex partner 1"
"ENSG00000111247",81.5387879102889,-2.40686387052496,0.225741463358327,-10.6620371584305,1.5320431392884e-26,1.2126696648408e-25,"RAD51AP1","10635","RAD51 associated protein 1"
"ENSG00000104365",949.904665777287,0.821016823856559,0.0770149502632569,10.660486321813,1.55780708207995e-26,1.23232838976688e-25,"IKBKB","3551","inhibitor of nuclear factor kappa B kinase subunit beta"
"ENSG00000101337",1501.84916656071,-0.614290281238568,0.0576551593363884,-10.6545587300262,1.66030174322139e-26,1.31262665199205e-25,"TM9SF4","9777","transmembrane 9 superfamily member 4"
"ENSG00000198836",1145.5397725178,-0.706795920786528,0.0664131621742334,-10.6424072826447,1.89177527996147e-26,1.49473880240621e-25,"OPA1","4976","OPA1 mitochondrial dynamin like GTPase"
"ENSG00000138757",4897.2813637378,0.44972607730702,0.042280037792861,10.6368418947572,2.00820954364177e-26,1.58579305342747e-25,"G3BP2","9908","G3BP stress granule assembly factor 2"
"ENSG00000143013",777.119195149367,-0.787138506646031,0.0740125810064858,-10.6351987181349,2.04392562454921e-26,1.61303744178625e-25,"LMO4","8543","LIM domain only 4"
"ENSG00000153814",255.460137763107,-1.30012852041675,0.122329564740153,-10.6280809809013,2.20605011013781e-26,1.739949974041e-25,"JAZF1","221895","JAZF zinc finger 1"
"ENSG00000181588",762.607046329087,0.780202348605304,0.0734769063808907,10.6183342091307,2.44892102746971e-26,1.93036018319601e-25,"MEX3D","399664","mex-3 RNA binding family member D"
"ENSG00000115966",820.928938178864,0.818688235274792,0.0771569670921299,10.6106845062641,2.65794640688226e-26,2.09388162373726e-25,"ATF2","1386","activating transcription factor 2"
"ENSG00000006062",95.485576350494,-2.13768990730976,0.201695586860066,-10.5985953415672,3.02489263039782e-26,2.38154261511226e-25,"MAP3K14","9020","mitogen-activated protein kinase kinase kinase 14"
"ENSG00000138162",568.007353079885,0.878411844209172,0.0828950026927863,10.5966803266129,3.08745723359445e-26,2.42936060287923e-25,"TACC2","10579","transforming acidic coiled-coil containing protein 2"
"ENSG00000119899",1530.28867893068,0.582671779820935,0.0549930190139406,10.5953772000266,3.1307628616768e-26,2.46197704729374e-25,"SLC17A5","26503","solute carrier family 17 member 5"
"ENSG00000157483",702.360449605556,-0.816620685933137,0.0770920531926344,-10.5927998037956,3.21819613720687e-26,2.52923556771489e-25,"MYO1E","4643","myosin IE"
"ENSG00000179862",120.638265883731,1.95650117436155,0.184783252181291,10.5880871305481,3.3843697042127e-26,2.65826128984938e-25,"CITED4","163732","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4"
"ENSG00000184640",10309.5506855737,-0.447361950344319,0.0422631940930533,-10.5851429345197,3.49247308990288e-26,2.74155009338594e-25,"SEPTIN9","10801","septin 9"
"ENSG00000136942",3340.75479076272,-0.520165986790352,0.0491536604050532,-10.5824466073106,3.59447477893065e-26,2.81995357435067e-25,"RPL35","11224","ribosomal protein L35"
"ENSG00000132507",6867.00280783824,-0.41448332043489,0.0392061633554143,-10.5718918905043,4.02295897751732e-26,3.15424682050679e-25,"EIF5A","1984","eukaryotic translation initiation factor 5A"
"ENSG00000023318",1364.31631660282,0.620673359845279,0.0587243369900882,10.5692697722588,4.13703278971198e-26,3.24177401256369e-25,"ERP44","23071","endoplasmic reticulum protein 44"
"ENSG00000144746",1834.29062923921,-0.568504485416838,0.0537971694631266,-10.5675538525591,4.21341270186435e-26,3.29967850861806e-25,"ARL6IP5","10550","ADP ribosylation factor like GTPase 6 interacting protein 5"
"ENSG00000051180",88.1058022270222,-2.25187828066364,0.213097348518498,-10.5673688402001,4.22173109346366e-26,3.3042446896514e-25,"RAD51","5888","RAD51 recombinase"
"ENSG00000205336",170.412558101637,-1.49628734350601,0.141669739819462,-10.5617991916468,4.47991658092361e-26,3.50425512531375e-25,"ADGRG1","9289","adhesion G protein-coupled receptor G1"
"ENSG00000005893",3765.57285758784,0.471529588301688,0.044689915588155,10.5511407237177,5.01840687325181e-26,3.92315951091998e-25,"LAMP2","3920","lysosomal associated membrane protein 2"
"ENSG00000145685",883.259199898289,0.754600513017099,0.0715482209758663,10.5467404042321,5.25900154876775e-26,4.10882697474901e-25,"LHFPL2","10184","LHFPL tetraspan subfamily member 2"
"ENSG00000165782",402.723225313444,0.98202262131443,0.093120651769632,10.5457017605914,5.31743871703864e-26,4.15204121338666e-25,"PIP4P1","90809","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1"
"ENSG00000110092",27362.2137677016,-0.407464602874858,0.0386474735827064,-10.5431109747155,5.46602418200083e-26,4.26555424120652e-25,"CCND1","595","cyclin D1"
"ENSG00000085382",360.868017151671,1.07111540699795,0.101667706257308,10.5354536502191,5.92966807617433e-26,4.62465363404271e-25,"HACE1","57531","HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1"
"ENSG00000129422",145.199921080985,1.75639159444749,0.166805749792374,10.5295626597626,6.31270835412708e-26,4.92050424645046e-25,"MTUS1","57509","microtubule associated scaffold protein 1"
"ENSG00000138760",5799.40604782985,0.425472496541626,0.0404103678950433,10.528795423162,6.36436702538419e-26,4.9578605766072e-25,"SCARB2","950","scavenger receptor class B member 2"
"ENSG00000111424",280.771752534211,-1.21406959315172,0.115332676434482,-10.5266749258299,6.5093314467615e-26,5.06781595989955e-25,"VDR","7421","vitamin D receptor"
"ENSG00000197635",1391.14360102875,0.618567299012279,0.0587696957739591,10.5252765199163,6.60671725625219e-26,5.14062206195323e-25,"DPP4","1803","dipeptidyl peptidase 4"
"ENSG00000163638",107.886502770795,1.96777050746159,0.18695906802409,10.5251407608003,6.61624815974829e-26,5.14502389097054e-25,"ADAMTS9","56999","ADAM metallopeptidase with thrombospondin type 1 motif 9"
"ENSG00000140350",808.757387089677,-0.746642038816929,0.0710058992513025,-10.5152113653885,7.35157785206595e-26,5.71349660802457e-25,"ANP32A","8125","acidic nuclear phosphoprotein 32 family member A"
"ENSG00000197381",513.154725793139,-0.883590488824641,0.0840539620385212,-10.5121813106168,7.59169773734563e-26,5.89666253493711e-25,"ADARB1","104","adenosine deaminase RNA specific B1"
"ENSG00000198945",427.645936955205,0.972467471183282,0.0925142258349841,10.5115452505418,7.64308168564118e-26,5.93310408817569e-25,"L3MBTL3","84456","L3MBTL histone methyl-lysine binding protein 3"
"ENSG00000117479",227.876462343351,1.3793216546831,0.131289282113844,10.50597301223,8.10822716909505e-26,6.29050661564956e-25,"SLC19A2","10560","solute carrier family 19 member 2"
"ENSG00000103365",427.909417598857,-0.943604978851475,0.0899245896900891,-10.4932920139359,9.27397273428388e-26,7.19071254271795e-25,"GGA2","23062","golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"ENSG00000121879",1011.36235727054,0.698006879808265,0.0665517162333446,10.4881875226313,9.78880946195596e-26,7.58547066941068e-25,"PIK3CA","5290","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
"ENSG00000100949",565.194312114931,0.852766093208701,0.0813433463951058,10.4835383716155,1.02823193722011e-25,7.9632516560685e-25,"RABGGTA","5875","Rab geranylgeranyltransferase subunit alpha"
"ENSG00000123374",691.049156913411,0.834499099086814,0.0796441745907726,10.4778422700045,1.09206876919748e-25,8.45271409818234e-25,"CDK2","1017","cyclin dependent kinase 2"
"ENSG00000196396",2114.18746207369,0.582340107457944,0.0555790688777587,10.4776873599439,1.09385864769174e-25,8.46163690078139e-25,"PTPN1","5770","protein tyrosine phosphatase non-receptor type 1"
"ENSG00000165507",103.169972623695,-1.97471466385501,0.18850101820177,-10.4758832747592,1.1149189333233e-25,8.61953042630971e-25,"DEPP1","11067","DEPP autophagy regulator 1"
"ENSG00000137563",301.272605336774,-1.16711977398833,0.111425138221462,-10.4744745451303,1.1316429647232e-25,8.74373581003696e-25,"GGH","8836","gamma-glutamyl hydrolase"
"ENSG00000111602",346.425482451699,-1.08478806164511,0.103579442920992,-10.4730053672191,1.1493495109366e-25,8.87538383968599e-25,"TIMELESS","8914","timeless circadian regulator"
"ENSG00000162889",2616.85474504603,0.516478898842554,0.0493209990019548,10.4717850265378,1.16426562638703e-25,8.98534343385971e-25,"MAPKAPK2","9261","MAPK activated protein kinase 2"
"ENSG00000138376",75.538491786139,-2.42899218101022,0.231963345108318,-10.4714483224751,1.16841479387883e-25,9.01212850888421e-25,"BARD1","580","BRCA1 associated RING domain 1"
"ENSG00000099942",913.219279244419,-0.777932000452293,0.0742946024469781,-10.4709087178639,1.1750948666452e-25,9.05839234984418e-25,"CRKL","1399","CRK like proto-oncogene, adaptor protein"
"ENSG00000103319",459.463716065835,-1.00112306529146,0.0956118927241703,-10.4706960271103,1.17773827462444e-25,9.07350334313331e-25,"EEF2K","29904","eukaryotic elongation factor 2 kinase"
"ENSG00000101350",1979.53893530465,0.555955453622455,0.0530969491952239,10.4705724537647,1.17927680080854e-25,9.08008954686324e-25,"KIF3B","9371","kinesin family member 3B"
"ENSG00000165521",121.918485375292,-1.80786750481316,0.172665731604358,-10.4703318256321,1.18227841339726e-25,9.09792693322273e-25,"EML5","161436","EMAP like 5"
"ENSG00000163923",82.9433789705164,-2.45466263136292,0.234514085001788,-10.4670157928646,1.22442228093223e-25,9.41677865393278e-25,"RPL39L","116832","ribosomal protein L39 like"
"ENSG00000183779",1177.84418153889,-0.822560615662626,0.07863777661292,-10.4601204547215,1.31688148337615e-25,1.01220022350706e-24,"ZNF703","80139","zinc finger protein 703"
"ENSG00000125304",3225.0818293085,0.470159175132741,0.0449579660517695,10.4577501257808,1.35023710699917e-25,1.0372382449487e-24,"TM9SF2","9375","transmembrane 9 superfamily member 2"
"ENSG00000119801",1731.19722696938,0.580141525014842,0.0554991104035353,10.4531680020926,1.41710916340301e-25,1.08797941666583e-24,"YPEL5","51646","yippee like 5"
"ENSG00000164031",1015.46425001581,0.700526921476534,0.0670289120879241,10.4511157895212,1.44811385009986e-25,1.11114085251452e-24,"DNAJB14","79982","DnaJ heat shock protein family (Hsp40) member B14"
"ENSG00000138395",161.858158395837,-1.57751896891792,0.151003872994307,-10.4468775378854,1.51428880948156e-25,1.16124618750197e-24,"CDK15","65061","cyclin dependent kinase 15"
"ENSG00000152749",510.30927699969,-0.903422265760825,0.0865533121742946,-10.437754986679,1.66706524149489e-25,1.27766650533959e-24,"GPR180","160897","G protein-coupled receptor 180"
"ENSG00000104332",16223.5723033157,-0.506987275722216,0.048578637433561,-10.4364243730714,1.69059024034662e-25,1.29494922562191e-24,"SFRP1","6422","secreted frizzled related protein 1"
"ENSG00000115738",812.555744185305,-0.782778227948978,0.0750184312303123,-10.4344787689013,1.72558158730879e-25,1.32098989294728e-24,"ID2","3398","inhibitor of DNA binding 2"
"ENSG00000183337",178.760357172231,-1.4538703879856,0.139351906158138,-10.4330857615664,1.75107457634185e-25,1.33973344026339e-24,"BCOR","54880","BCL6 corepressor"
"ENSG00000198040",436.221478118977,0.942647625788415,0.0903918774726545,10.4284549911422,1.83853358586731e-25,1.40583782887102e-24,"ZNF84","7637","zinc finger protein 84"
"ENSG00000100154",478.71404861877,-0.905822090846828,0.0868971697294881,-10.424068973324,1.92535684553844e-25,1.4713803004857e-24,"TTC28","23331","tetratricopeptide repeat domain 28"
"ENSG00000109079",1945.64770384262,0.532209660802831,0.0510895088352224,10.4172005747668,2.06955145886035e-25,1.58066604235671e-24,"TNFAIP1","7126","TNF alpha induced protein 1"
"ENSG00000198554",187.595315610709,-1.43364390966002,0.13765702099076,-10.4146079825181,2.1267194044129e-25,1.62339581203518e-24,"WDHD1","11169","WD repeat and HMG-box DNA binding protein 1"
"ENSG00000144597",432.74856705553,0.948928453332892,0.0911784574162983,10.4073756040895,2.29460166432412e-25,1.75053987969862e-24,"EAF1","85403","ELL associated factor 1"
"ENSG00000138430",905.226084237776,-0.714980399042706,0.0688324209979833,-10.3872621168396,2.83370729389588e-25,2.16057980927239e-24,"OLA1","29789","Obg like ATPase 1"
